GeneID,Base mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj,q,logFC
RP11-187A9.3,4.2970818709116,-0.270199540749691,0.390678610009592,-0.691615905828724,0.4891785701951721,0.7156285170820259,0.15,-0.27
CYTH1,1027.29696811019,0.0546009723792367,0.0789549948097915,0.6915455128681159,0.489222789434588,0.715638171161704,0.15,0.05
RP5-965G21.4,6.0215978945749296,-0.23833031560735,0.34466314167361994,-0.691487678230003,0.489259121435394,0.7156520006229091,0.15,-0.24
RP11-473O4.4,1.3900828515422698,-0.272230292510838,0.393715042464011,-0.6914399074191371,0.489289132386758,0.715656583109747,0.15,-0.27
RP11-351J23.1,4.31790331233482,0.273354173788478,0.395406487506298,0.6913244532542578,0.4893616679956021,0.7156654214375129,0.15,0.27
VPS33B,279.552707124309,0.0858405472882288,0.124166269645149,0.691335477288238,0.4893547417501579,0.7156654214375129,0.15,0.09
RP11-686D22.3,5.413888112178558,-0.253389952176767,0.366540199084608,-0.691301943987533,0.489375810415113,0.7156654214375129,0.15,-0.25
ATP8B3,14.0440466097682,0.243578669720525,0.35240674822167,0.691186167545548,0.489448555444716,0.715732493259611,0.15,0.24
ABCD2,2.40599452924529,-0.263045072288421,0.380597428690662,-0.691137281703016,0.489479273303914,0.715738103739361,0.15,-0.26
F12,6.93353865671913,-0.268703572331242,0.388847024473474,-0.6910264330685961,0.489548929885932,0.715800648387855,0.15,-0.27
ZFAND2A,350.010657347086,0.118154634701697,0.171062844378789,0.690708932911603,0.489748474507886,0.715961128335001,0.15,0.12
GPR180,822.02215489974,0.070971630938037,0.102742122877006,0.6907744258214129,0.489707309502851,0.715961128335001,0.15,0.07
RP11-304L19.13,22.037678446785694,-0.17955383481365494,0.25994506162158104,-0.690737626225972,0.489730439342769,0.715961128335001,0.15,-0.18
MT-TM,1.84486027282715,-0.257968606224013,0.373499099703829,-0.6906806640995191,0.489766243201897,0.715961128335001,0.15,-0.26
LRRFIP1,4624.98421804095,0.0520464852659537,0.0753722064375993,0.690526226123459,0.489863323131326,0.716039000758169,0.15,0.05
NTAN1,7.85991385089203,0.235132833632954,0.340520356828937,0.690510358389746,0.489873298197657,0.716039000758169,0.15,0.24
MYNN,888.724653010654,0.0430249449054533,0.0623177401168753,0.6904124704259351,0.4899348367449071,0.71608963952187,0.15,0.04
FCMR,18.1870299055948,0.25852974830894,0.374528269174766,0.690281000359689,0.490017493663644,0.7160925239455649,0.15,0.26
RP11-567G11.1,15.200409421156301,-0.238423170773157,0.34539228742482103,-0.6902967421501911,0.490007596202483,0.7160925239455649,0.15,-0.24
RP4-539M6.20,3.4863056217226296,-0.260940722550346,0.3780146242592271,-0.690292665427154,0.490010159382667,0.7160925239455649,0.15,-0.26
SNORD99,28.959481725331997,0.16902293283719902,0.245004661609609,0.6898763955214859,0.4902719209852021,0.7163107744858441,0.14,0.17
HGFAC,35.0517076334418,-0.167336900099671,0.24255701041969105,-0.6898868839541329,0.490265324656044,0.7163107744858441,0.14,-0.17
RP11-334C17.3,27.0446274922747,0.145695397824896,0.21118260872417896,0.689902443695946,0.49025553899408,0.7163107744858441,0.14,0.15
RP3-508I15.22,3.06290786517608,-0.267543461525513,0.387815881044705,-0.6898723714067629,0.4902744518226551,0.7163107744858441,0.14,-0.27
RP4-543J19.9,1.30332219368646,-0.233651973351038,0.338734501402808,-0.6897790817983102,0.490333125289072,0.716357190340018,0.14,-0.23
AC005740.6,5.950002238843959,-0.25583672747833,0.370982038845942,-0.689620252975567,0.4904330276049121,0.7164638315049051,0.14,-0.26
PGAP3,1198.5786590758998,0.0887144680833768,0.128654398898323,0.689556430584926,0.490473174563488,0.7164831703476942,0.14,0.09
NCOA1,3431.0028464605393,0.0726059693234838,0.10531735980910603,0.689401723088067,0.490570499395278,0.716586027918514,0.14,0.07
PDE4D,3896.83947760771,-0.125817956956289,0.182523670173877,-0.689324057731421,0.490619361754374,0.716618087995609,0.14,-0.13
HS3ST5,26.838581418253003,-0.215992662545236,0.313374706772456,-0.6892472745162211,0.49066767169486,0.716649337715158,0.14,-0.22
ZNF486,1324.9387034602498,0.0652684622779009,0.0947047597381125,0.6891782678968629,0.49071109099118,0.7166734413214398,0.14,0.07
DDX39B,29.977594715467703,-0.125003880039257,0.181452333050006,-0.688907538073968,0.490881455437585,0.7168436150102091,0.14,-0.13
PLXNB3,19.3841619518138,-0.232601568335088,0.337630724397285,-0.68892299049594,0.490871730706087,0.7168436150102091,0.14,-0.23
ZNF248,524.9300562416211,0.21811538788098306,0.316655806319207,0.688809058694822,0.49094343427204,0.7168554911394208,0.14,0.22
HGS,2719.89684220195,0.0618879364308167,0.0898427540091505,0.6888472767042889,0.490919380943651,0.7168554911394208,0.14,0.06
AC017076.4,74.03992541921859,-0.19271867219719,0.279802743355466,-0.6887661996664419,0.49097040927898,0.716855566871141,0.14,-0.19
NOD2,2.5461579828796403,-0.27235315027418106,0.395486402053725,-0.688653639821434,0.49104125701465,0.7169196967303879,0.14,-0.27
RP11-567P17.4,55.7612783205309,-0.13738711142521,0.199578751835645,-0.688385462688683,0.491210075952148,0.716922515248981,0.14,-0.14
RP11-367N14.1,1.38821530480281,-0.25823288635379,0.3750678193377261,-0.6884965146030491,0.491140164397465,0.716922515248981,0.14,-0.26
ESPL1,3903.8802870722498,-0.0841008525056803,0.122177249718073,-0.6883511676661989,0.491231667099918,0.716922515248981,0.14,-0.08
GPN3,1491.2680900786802,-0.0719699714908644,0.104537240766084,-0.6884625131048471,0.491161569112259,0.716922515248981,0.14,-0.07
ALDH3A1,10.7804094563162,0.23245983326058606,0.337670445429998,0.688422206937791,0.4911869434082229,0.716922515248981,0.14,0.23
AP2A1,7415.99103850338,0.0734020981957916,0.106620226398148,0.688444403800913,0.491172969534584,0.716922515248981,0.14,0.07
LIMK2,7435.8770591845705,0.112462524759546,0.163344047800669,0.6885009051372659,0.4911374004930589,0.716922515248981,0.14,0.11
VPS13C,3089.4330987994,0.0924293432362119,0.134288270436455,0.688290518120487,0.4912698515360279,0.716938945848084,0.14,0.09
TLR5,145.457596357452,0.17701620345003302,0.25724798645860003,0.6881150204008349,0.491380352381279,0.7169928936673879,0.14,0.18
SYNE1,579.205020702353,-0.118535130047681,0.172261582136603,-0.688111235119638,0.491382735902707,0.7169928936673879,0.14,-0.12
DIO2,176.808882572058,-0.159176486053321,0.231340747267252,-0.6880607412814971,0.491414531530691,0.7169928936673879,0.14,-0.16
RP11-331F4.5,63.12980367866179,-0.15123464406512802,0.219795108405038,-0.688071018334188,0.491408060050657,0.7169928936673879,0.14,-0.15
RP5-1101C3.1,1.25612670190776,0.253403403111367,0.3683929854245129,0.687861639980361,0.491539915037226,0.717097242769228,0.14,0.25
TAF3,963.2964043446381,-0.0848671500310961,0.123372620395054,-0.687892903298488,0.491520225910463,0.717097242769228,0.14,-0.08
CEP19,139.619810199718,0.0774135485199034,0.112614611929712,0.687420106444276,0.491818030854101,0.7173272854228442,0.14,0.08
RP11-478B9.3,13.6345669605257,0.21313901082928,0.310097591943472,0.687328816368665,0.491875543732961,0.7173272854228442,0.14,0.21
FAM192A,4168.98831656318,-0.0422251387427475,0.0614322909573899,-0.68734436050961,0.4918657506468879,0.7173272854228442,0.14,-0.04
ULK2,2040.0426778233896,0.066671985998428,0.0969724898088622,0.687535053805898,0.491745618984261,0.7173272854228442,0.14,0.07
RWDD2B,401.39958942406304,0.267061619688022,0.388473028779015,0.68746502306069,0.491789734645903,0.7173272854228442,0.14,0.27
IL17REL,3.70482093398428,-0.271935989231228,0.395651492801156,-0.687311925214688,0.491886185579895,0.7173272854228442,0.14,-0.27
RP3-473B4.3,15.326130864407697,0.176339964574126,0.256553881794363,0.687340855421042,0.491867958906073,0.7173272854228442,0.14,0.18
SCNN1D,108.48236765229099,0.129465106709789,0.188416636326646,0.6871214200286611,0.4920062171372821,0.717378312558662,0.14,0.13
FAM220A,1037.7276553952804,-0.0512990670292813,0.0746665021009099,-0.687042590530783,0.492055889816677,0.717378312558662,0.14,-0.05
RP11-274B21.11,577.305407891288,-0.105210046738541,0.15310105922462194,-0.6871934607858071,0.491960824586875,0.717378312558662,0.14,-0.11
KRT71,2.07060678160475,-0.27159947453068,0.395310847928838,-0.6870529254476021,0.492049377342245,0.717378312558662,0.14,-0.27
SNRPFP1,29.243740192708696,-0.170994603155684,0.248866378059339,-0.6870940321030949,0.492023474732985,0.717378312558662,0.14,-0.17
RP11-744I24.3,1.4213161676437802,-0.264088817794365,0.3845007137732601,-0.68683570233916,0.49218626866904,0.717491741686179,0.14,-0.26
PPCDC,531.924229545966,-0.0839799086860593,0.122274740156111,-0.6868132255185351,0.492200434450625,0.717491741686179,0.14,-0.08
RP11-178L8.3,1.78904559216757,0.27102665826635897,0.394627645318462,0.6867908558399201,0.4922145329242,0.717491741686179,0.14,0.27
MIR1285-1,3.2340304710747403,0.262542530801249,0.382324084931735,0.686701521428154,0.4922708380315179,0.7175104102020571,0.14,0.26
RP11-383B4.4,2.56930262158927,-0.269320878332971,0.392209560062427,-0.686675965496874,0.492286945891747,0.7175104102020571,0.14,-0.27
LINC00158,1.86814220427351,-0.265725984112588,0.386993336787978,-0.6866422722367729,0.492308183128573,0.7175104102020571,0.14,-0.27
LRCH1,1467.6676056163,0.04648132630873,0.0676979418025042,0.686598810408895,0.492335578328043,0.71751106231869,0.14,0.05
CDKN3,904.1114787596221,0.0977912072325287,0.142438051196249,0.686552549766307,0.492364738596474,0.717514286567222,0.14,0.1
CNST,1363.2701904881199,0.0725237817296872,0.10569076874712,0.6861884210834959,0.492594298440128,0.7177702506576279,0.14,0.07
IZUMO4,98.96441339678543,0.116313423086748,0.169496570296835,0.686228770783094,0.4925688577089699,0.7177702506576279,0.14,0.12
GDPD2,48.1027978993273,0.18434178742706306,0.26866500236232,0.6861399356305461,0.4926248697450471,0.71777551613394,0.14,0.18
HIST2H2BF,5.136783775315362,0.25732906971804803,0.3751861759894321,0.6858703390108271,0.492794875784457,0.717866088337726,0.14,0.26
VTA1,3931.414078014911,0.0454631816377341,0.066276942362936,0.685957740608723,0.492739757407688,0.717866088337726,0.14,0.05
RP11-313D6.4,129.014409687948,0.1021893238285,0.148986394950585,0.685897016720174,0.492778051576512,0.717866088337726,0.14,0.1
TRPM2,9.50295254549784,-0.263652901502836,0.384372312742606,-0.685931043319944,0.492756593262198,0.717866088337726,0.14,-0.26
TARDBP,7044.59514801542,-0.0563341209292497,0.0821717532326132,-0.68556552237334,0.49298712922652,0.7178712224656991,0.14,-0.06
COL8A2,15.174843115476198,-0.197862013147782,0.28857323407721003,-0.6856561516541829,0.492929963479756,0.7178712224656991,0.14,-0.2
AC006509.7,1.4469342799941298,-0.23004953125436806,0.33548853291576003,-0.685715035488659,0.4928928235421289,0.7178712224656991,0.14,-0.23
MRPL53,122.757720954366,-0.0901263337284506,0.13145322624242,-0.685615228356919,0.4929557760092601,0.7178712224656991,0.14,-0.09
TUSC3,9036.833854040153,0.0890360378169494,0.129851462335308,0.68567605027841,0.49291741260655,0.7178712224656991,0.14,0.09
RP11-538I12.3,24.868504477779695,-0.207829229399718,0.30311089621456105,-0.685654102162674,0.4929312561872991,0.7178712224656991,0.14,-0.21
ZNF841,806.1394875779599,0.0747063321971322,0.108963761635744,0.685607132827048,0.4929608823821379,0.7178712224656991,0.14,0.07
RP11-449J21.3,219.55669202015,-0.0973833326128089,0.142105139573156,-0.685290714363472,0.493160490118225,0.718084392972102,0.14,-0.1
CXorf38,912.221397521786,-0.0793287613148146,0.115805863252918,-0.685015068205672,0.493334412550745,0.718298357771976,0.14,-0.08
RP11-235E17.6,192.988242459294,-0.129115046750818,0.188541817356916,-0.684808540412012,0.493464745399577,0.7184488359038241,0.14,-0.13
AC007365.3,2.75500951757476,0.27061109405545103,0.395352284231435,0.684480917016881,0.493671535486486,0.7185736729060991,0.14,0.27
RP11-297I6.5,3.93861682190244,0.26919740291815303,0.393203070115377,0.6846269100573471,0.493579381534545,0.7185736729060991,0.14,0.27
RP11-406H23.2,1.4410799951901,-0.261684812901538,0.382292509193978,-0.684514623248235,0.493650258569497,0.7185736729060991,0.14,-0.26
POLR2A,12689.5633111971,0.0593549974320864,0.08670364413122099,0.6845732728633189,0.493613237416534,0.7185736729060991,0.14,0.06
NCOA5,3519.6611626379204,-0.0597848662452501,0.0873461728527401,-0.684458909791542,0.4936854277199461,0.7185736729060991,0.14,-0.06
IMPAD1,5963.659935477839,0.0558657406889544,0.0816299584084977,0.6843779144096529,0.493736558491812,0.718591122241164,0.14,0.06
RP11-370B11.1,99.9130482464349,0.0974752216016516,0.142433831399426,0.684354416671576,0.49375139267641,0.718591122241164,0.14,0.1
PRKAR2A,3392.56216182136,0.0481830939066402,0.0704194261141117,0.684230141673713,0.4938298517803511,0.7186267493853441,0.14,0.05
C21orf125,1.97409417021896,-0.269213782973436,0.393434130328477,-0.684266468566595,0.4938069166664679,0.7186267493853441,0.14,-0.27
PLCB3,3458.71195152175,0.0462873177187515,0.0676698974006666,0.684016372075888,0.493964827528694,0.7187838833631541,0.14,0.05
C5orf24,3616.38698582696,-0.0727265221582741,0.106330326670646,-0.683967824001345,0.493995483902242,0.718789210032303,0.14,-0.07
FTO,3513.8893724903196,-0.039290217887506015,0.0574515388268299,-0.6838845171046579,0.49404809160151,0.7188264746984591,0.14,-0.04
RBM38,1796.22838016689,-0.119134327159398,0.17430770953806,-0.683471359213661,0.494309042093785,0.719166851799853,0.14,-0.12
CCDC110,9.63215004851217,-0.225896084701446,0.330566061650921,-0.6833613940078139,0.494378508528381,0.719228618078716,0.14,-0.23
ANXA3,18208.583890151298,0.0716257451962146,0.104911739658783,0.682723834617282,0.4947813658530361,0.719539496815934,0.14,0.07
GYPE,5.74113567322844,0.26447959215903605,0.38726144542984,0.682948419679313,0.4946394363341021,0.719539496815934,0.14,0.26
ERLIN2,6125.031144468089,-0.0467687282189591,0.06849320077750401,-0.6828229326131869,0.494718736872513,0.719539496815934,0.14,-0.05
CTD-2313J17.5,19.7145623424473,-0.169619943717897,0.248385360240333,-0.6828902619452929,0.494676187799718,0.719539496815934,0.14,-0.17
CTB-92J24.2,42.600937629263896,0.269992658301662,0.3954179652074871,0.682803215984356,0.4947311972546621,0.719539496815934,0.14,0.27
ARSH,2.3135852590764703,0.268440002905884,0.39317709714185,0.6827457775574269,0.4947674977605901,0.719539496815934,0.14,0.27
ARL13A,6.70725194988739,0.207913582679837,0.30452666217399205,0.6827434458301899,0.4947689714187321,0.719539496815934,0.14,0.21
SUPT7L,3910.5984904425404,-0.0377256310707983,0.0552693387255961,-0.682577934541616,0.49487358100969,0.7195572381258909,0.14,-0.04
RP11-255J3.2,14.4707184017251,-0.21480336548121,0.314695042839212,-0.6825762603161178,0.494874639245899,0.7195572381258909,0.14,-0.21
FAHD1,1177.25932046466,0.0499423713269982,0.0731585301508103,0.682659578097675,0.494821977620166,0.7195572381258909,0.14,0.05
AC063980.3,4.16681504836275,-0.267135624139308,0.39142634561981104,-0.682467154111223,0.494943605166025,0.7196182182684749,0.14,-0.27
AC016768.1,1.45758469262775,-0.255879222096168,0.37500404164363,-0.6823372382192409,0.4950257315660901,0.719698325252742,0.14,-0.26
KDELC1,921.368017708197,0.0628630504503509,0.0921378220213841,0.6822719386156221,0.495067013494593,0.719719044570408,0.14,0.06
HACD3,15715.8199752422,0.0530012271956897,0.07769706847369601,0.6821522129066301,0.495142707983567,0.719774272918873,0.14,0.05
LCAT,894.9146467866328,0.0728227152739918,0.10675839846360903,0.682126336869085,0.495159068468978,0.719774272918873,0.14,0.07
RP11-816B4.2,7.94996550061298,0.22995981853992306,0.337330369594294,0.681705056133828,0.495425469704332,0.7199720527009441,0.14,0.23
RP11-57H14.2,4.32059405326108,-0.266468226951897,0.390870686360022,-0.6817298821596949,0.4954097685878,0.7199720527009441,0.14,-0.27
CYB561A3,654.152866240831,0.0604096208777188,0.0886066019810964,0.681773361431993,0.4953822709435871,0.7199720527009441,0.14,0.06
TMEM241,555.906667277384,-0.0609660886924918,0.0894327764328619,-0.6816973723080111,0.495430329361778,0.7199720527009441,0.14,-0.06
RP13-314C10.5,1.30869346938118,-0.253141185482839,0.37127737668836497,-0.681811500988155,0.49535815097304,0.7199720527009441,0.14,-0.25
TSEN15P1,13.698640973594198,-0.210659698467126,0.30914732537512,-0.681421707955943,0.495604690900488,0.7201861321790319,0.14,-0.21
PBX1,46511.6502766309,-0.0593241004013771,0.0870863748191072,-0.681209896778952,0.495738686671293,0.7202273671710999,0.14,-0.06
SREK1,5584.17402051439,-0.0512588776938314,0.0752479429066498,-0.681199720734181,0.495745124717164,0.7202273671710999,0.14,-0.05
RP11-386M24.6,6.624772096204151,-0.23265759263873606,0.34147461515756605,-0.681332029707042,0.495661420702481,0.7202273671710999,0.14,-0.23
FAM174B,271.784721522106,-0.0991085503341036,0.14548346639561,-0.68123583242511,0.495722278250374,0.7202273671710999,0.14,-0.1
ERF,2760.16589404382,-0.0922759404140613,0.135468209001722,-0.6811630647075879,0.495768316138809,0.7202273671710999,0.14,-0.09
RNY4P25,2.07650462845269,-0.267162126324969,0.392264211607677,-0.6810769843876829,0.4958227794462,0.720267190001338,0.14,-0.27
TTC31,1676.6895412396698,0.0544361747056355,0.0799344929123014,0.6810098209462491,0.495865276198745,0.7202896259720559,0.14,0.05
AF015262.2,1.15939634569481,0.2334548244839,0.34288448685753004,0.6808556042399829,0.495962862074184,0.720392077114573,0.14,0.23
TP63,5987.2611756761,0.13723272973817502,0.20161065275694395,0.680681937494737,0.49607276789147,0.7204187399842271,0.14,0.14
RP11-30P6.1,2.1336524064287703,0.268113913791269,0.3939301464271111,0.6806128351003929,0.496116503280658,0.7204187399842271,0.14,0.27
ISG20,49.34023885126761,0.125086029801628,0.18374586633919895,0.680755612595478,0.496026140670206,0.7204187399842271,0.14,0.13
CTD-2020K17.3,21.4457628044082,0.21756330510967,0.319654072185301,0.680621096494431,0.496111274478268,0.7204187399842271,0.14,0.22
ZNF226,1240.7497617531599,-0.0402595405073072,0.0591424804599361,-0.6807212040181421,0.496047916750464,0.7204187399842271,0.14,-0.04
RP3-425C14.6,4.2256973146229715,-0.230346259039522,0.338654204660118,-0.68018130550218,0.4963896679119621,0.720573919464538,0.14,-0.23
SCN4B,19.419831199994398,-0.22078534133068,0.32450446527577004,-0.6803768975661171,0.496265845298803,0.720573919464538,0.14,-0.22
INO80,2485.65486571832,-0.0414552629795466,0.0609410445859349,-0.680251926451461,0.496344958315817,0.720573919464538,0.14,-0.04
AC090516.1,1.65990274101758,-0.26255594940275,0.3859731791809,-0.6802440261780309,0.4963499598132941,0.720573919464538,0.14,-0.26
ISLR,3.92553836210756,0.25617757855982604,0.376650421570785,0.6801467989640411,0.49641151452491,0.720573919464538,0.14,0.26
RP11-568J23.6,2.29447950822619,0.26874546116374204,0.395129798938012,0.680144757206487,0.496412807208669,0.720573919464538,0.14,0.27
RPL39P38,1.25813558417113,-0.248993913636606,0.366000681429974,-0.680309972822402,0.496308211199605,0.720573919464538,0.14,-0.25
INMT,52.6165807189713,-0.127720235192849,0.18782289957335305,-0.680003532492417,0.496502224185736,0.7206386449696679,0.14,-0.13
RP11-113J24.4,20.4523853358804,-0.18805638740819894,0.27655805009585904,-0.679988839026801,0.496511527903874,0.7206386449696679,0.14,-0.19
RP11-213G2.1,1.35377248952205,-0.238530088645334,0.350808389196646,-0.6799440834113729,0.496539867171015,0.720640494020247,0.14,-0.24
CTD-2337I7.1,3.87871528775631,-0.268813071526369,0.395371870268438,-0.6798993346285811,0.4965682029739461,0.7206423378418421,0.14,-0.27
RP11-181C21.5,8.3511621926036,0.21185594719288606,0.3116854906980689,0.679710649085402,0.4966876918249271,0.7207763917980279,0.14,0.21
RP11-569A11.1,2.71846440506648,0.267078975110091,0.393029212556379,0.6795397557675931,0.4967959266235039,0.7207763917980279,0.14,0.27
RP11-233H19.2,4.35874086923617,-0.26056770932108103,0.38338411374935,-0.6796518164845922,0.496724951867025,0.7207763917980279,0.14,-0.26
GNG13,11.2210726831656,-0.215366977091546,0.316912798889566,-0.6795780348606071,0.496771681575899,0.7207763917980279,0.14,-0.22
GID8,6957.3173681650915,0.0283647707303988,0.0417378898445549,0.6795928312628691,0.496762310063163,0.7207763917980279,0.14,0.03
RP11-134P9.1,3.65624159763548,0.266930272689136,0.39289356569573,0.679395887322461,0.4968870550410139,0.7208693253158641,0.14,0.27
RNU6-1263P,1.3984351055996,-0.258141345443174,0.380038398793596,-0.6792506922001179,0.4969790328268901,0.720886904140936,0.14,-0.26
AF228730.15,1.29730651537124,0.23587895603176,0.347264575129241,0.6792485410985939,0.496980395568656,0.720886904140936,0.14,0.24
RPS2P5,10312.7027242317,-0.14974504734654198,0.220436122601263,-0.679312653386709,0.496939780724061,0.720886904140936,0.14,-0.15
RP11-126K1.6,41.8917918693439,0.139999906924052,0.20612712285714704,0.679192068387219,0.497016172241091,0.7208995261802741,0.14,0.14
OR4D12P,2.8893069572901,0.26840462702784,0.3952679721969161,0.6790447137318921,0.497109531033646,0.7209956625613829,0.14,0.27
OR2L1P,1.35358650992541,-0.216984910578802,0.31957452792542995,-0.6789806183471351,0.4971501425592271,0.721015289274033,0.14,-0.22
MED7,717.662179675904,-0.0468321787381423,0.0689938393148818,-0.678787833858678,0.497272303538253,0.7210358957673609,0.14,-0.05
AC018642.1,59.749092066092395,-0.112314700115492,0.165466492982884,-0.6787760959381071,0.497279741975986,0.7210358957673609,0.14,-0.11
AC051649.7,22.032143731265894,-0.17657787990157806,0.260147566264594,-0.6787604529114921,0.4972896552106211,0.7210358957673609,0.14,-0.18
CTD-3195I5.4,1.56064212849381,-0.259905801332197,0.3828632632908879,-0.678847584117071,0.497234440120255,0.7210358957673609,0.14,-0.26
PARD6G-AS1,48.26676419661611,0.14314187776726905,0.210892130068887,0.67874452081504,0.497299751741599,0.7210358957673609,0.14,0.14
RP11-305I9.3,9.90488650997498,0.234505983754883,0.345627260246332,0.678493888438511,0.4974585975325979,0.7212269326383322,0.14,0.23
RP11-157F20.3,1.45712081423329,-0.267927185245719,0.394981790542275,-0.6783279423536921,0.49756378570949,0.721340158896922,0.14,-0.27
TBC1D8B,381.08025518187293,-0.151363013508306,0.223169865238352,-0.6782412730618729,0.4976187274452971,0.721380532311128,0.14,-0.15
ASAP2,1415.83618346716,-0.0750966525723655,0.110759962096808,-0.6780126243337651,0.497763688838671,0.7214335626268821,0.14,-0.08
TCEA1,5677.78808805346,-0.0501884869956499,0.0740191395921114,-0.678047424925738,0.49774162410246,0.7214335626268821,0.14,-0.05
RP11-36I17.2,6.172906414991701,-0.236900450010092,0.349361236953212,-0.67809597903908,0.4977108400448549,0.7214335626268821,0.14,-0.24
RP11-49I11.4,3.65603195507209,-0.265022462773567,0.390838756466087,-0.678086444573372,0.49771688496337,0.7214335626268821,0.14,-0.27
MEPE,2.9302735993761804,-0.268089434211511,0.395457315233827,-0.677922556706264,0.4978207971363859,0.7214770599038441,0.14,-0.27
ZNF75D,824.621682808647,0.0527278362428392,0.0777980529074826,0.6777526464003291,0.497928539992405,0.721593931629988,0.14,0.05
AC005251.3,159.297476681127,-0.141633162692633,0.209031581487978,-0.6775682491823821,0.498045483272214,0.721716849551359,0.14,-0.14
RP11-893F2.18,14.3446677440895,-0.159070352630739,0.234778605150143,-0.677533425709776,0.498067569687757,0.721716849551359,0.14,-0.16
SDE2,1176.0284217947901,-0.0827810510662437,0.122211521120501,-0.677358814514887,0.498178322830179,0.7217849387779921,0.14,-0.08
AC009962.2,76.51981550252621,-0.136114269882495,0.200981260747042,-0.677248562261785,0.498248260852494,0.7217849387779921,0.14,-0.14
CTD-2353F22.2,235.764369149114,-0.165939416270192,0.24496546126859095,-0.677399235838594,0.4981526830531529,0.7217849387779921,0.14,-0.17
TPBG,2101.10606892198,-0.0454545830056999,0.0671162931169288,-0.677251094998792,0.498246654163524,0.7217849387779921,0.14,-0.05
AC004381.9,7.91490712894315,0.26580336871735,0.392481401537522,0.6772381256183891,0.4982548815610101,0.7217849387779921,0.14,0.27
TPD52L2,6613.47693555198,0.0403708152078038,0.0596140586433053,0.6772029304254972,0.4982772087312511,0.7217849387779921,0.14,0.04
COQ6,204.546154733685,-0.0583987947137591,0.0862463163288751,-0.6771163940622391,0.498332108039771,0.7218251935951991,0.14,-0.06
RP11-16M8.1,37.8178608247858,0.124561841572937,0.184015742150212,0.676908617259807,0.498463936313406,0.721976868208712,0.14,0.12
KHSRP,14914.456282474799,-0.0481095704681204,0.0710812210045981,-0.676825324441294,0.498516788365078,0.722014143114042,0.14,-0.05
NPRL3,1843.10035813736,0.0646361633278198,0.095507388146981,0.676766107647589,0.498554365193902,0.7220292916863109,0.14,0.06
RP11-676J12.8,10.384848171022401,0.198988954674883,0.294095434685606,0.676613545149404,0.498651182757748,0.722130229093211,0.14,0.2
RP11-359D14.2,4.23728561788427,-0.243348348512,0.3597199863464989,-0.676493822274293,0.498727166994039,0.722161711354322,0.14,-0.24
RP11-554A11.7,2.72297946369558,0.26756533879622,0.395512595926295,0.6765026994136031,0.498721532749603,0.722161711354322,0.14,0.27
ZNF512B,3803.56438066318,-0.0817940171575962,0.12095522202337,-0.676233863981439,0.49889217530263,0.722361360574682,0.14,-0.08
RP5-981O7.3,1.26324180916294,-0.2609814631614,0.386091620523238,-0.675957335742521,0.4990677332128421,0.7225696867053871,0.14,-0.26
ZNF101,674.892279804445,-0.0467387488665241,0.0691481655091868,-0.6759217474874949,0.499090329309651,0.7225696867053871,0.14,-0.05
EPOR,627.8056271983439,0.105924714757626,0.156741436886737,0.6757926739830029,0.499172286677409,0.7226490487751579,0.14,0.11
THAP9,701.746808301328,-0.0656991603036152,0.0972356847030521,-0.675669230943905,0.499250675575767,0.722684941027398,0.14,-0.07
COMTD1,250.828608657357,-0.115355571955398,0.170728148660953,-0.675668147637918,0.499251363526552,0.722684941027398,0.14,-0.12
RP11-422P24.12,31.3539888552786,0.15204920896301502,0.22506824838521305,0.6755693442052131,0.499314110519162,0.722736477666932,0.14,0.15
SOCS6,2811.01390561765,-0.0502149704699204,0.0743426564130833,-0.6754530022562291,0.499388001048549,0.7228041376341959,0.14,-0.05
RP11-98G7.1,10.6237552077842,-0.228118667622204,0.337790000712137,-0.6753268810245389,0.499468109107569,0.722873756245563,0.14,-0.23
ZNF746,1280.71694384632,-0.0597526368658318,0.0884841749472625,-0.675291789762915,0.499490399136403,0.722873756245563,0.14,-0.06
GPT2,4537.6216091829,-0.0982673922925175,0.145541840872103,-0.675183106821298,0.499559438076337,0.7229343767715929,0.14,-0.1
NUFIP1P,38.104449176859,-0.13747984459098006,0.203663594711196,-0.675033968569259,0.4996541837914429,0.7229928969964109,0.14,-0.14
ATP5D,1411.85272913019,-0.108367113705646,0.160533091561428,-0.675045329605325,0.499646965927939,0.7229928969964109,0.14,-0.11
PDE2A,40.3423078796319,-0.144045368777772,0.213436482490816,-0.6748863507154641,0.499747973009548,0.723089312539519,0.14,-0.14
CTB-113P19.5,2.68667488690377,0.252072550204136,0.373607865191917,0.6746981894362691,0.4998675350980871,0.7231837094936792,0.14,0.25
TUBG2,858.920189186325,-0.09196570265664697,0.136304969652872,-0.6747054263014489,0.499862936343573,0.7231837094936792,0.14,-0.09
NOCT,650.96785274153,0.0698093951960966,0.103475283817632,0.6746480185464461,0.499899417421244,0.723190539975987,0.14,0.07
RP3-368A4.3,43.881217755011605,-0.171084232666957,0.253639261420033,-0.674517942171569,0.499982082671659,0.723270831968683,0.14,-0.17
RP11-692N5.2,1.75855676545793,0.253031054789452,0.375154531508117,0.674471540493646,0.5000115733047321,0.7232741973603399,0.14,0.25
CIDEC,2.24140348598369,0.264933230467916,0.393084588912244,0.673985289530296,0.50032066610005,0.723406899569913,0.14,0.26
