GeneID,Base mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj,q,logFC
ARHGEF25,32.5568661697749,-0.305997446882264,0.34145405432485104,0.8961599459912859,0.370167344518149,0.5646612554707551,0.248,-0.306
AC017116.8,8.62544495446917,0.467505363216507,0.521767674738158,-0.8960029259212321,0.370251200540545,0.564753368456836,0.248,0.468
RP11-115P21.1,4.26966111336654,0.509901930099262,0.569169178922363,-0.8958705934581429,0.37032188139414707,0.5648253746263922,0.248,0.51
EFEMP1,83963.4588047926,0.0405109018690124,0.0452240869575183,-0.895781531356658,0.370369455583617,0.5648621309661519,0.248,0.041
RP4-816N1.3,2.55409020677277,-0.49834418863754204,0.5565038864809311,0.895490940393673,0.370524706584239,0.5650630935372011,0.248,-0.498
RP11-295B17.6,6.12603778076152,0.49450502354847,0.55239523008132,-0.8952014728216829,0.370679397573401,0.5652631766532211,0.248,0.495
RP11-574K11.5,2.6004182704415197,0.501962199833531,0.5608084515514989,-0.895068892854293,0.37075026147370205,0.565335411380242,0.248,0.502
TCAF1,877.0874968336431,0.0716552383552505,0.0800659706523893,-0.8949524719602241,0.37081249529532395,0.5653944782837641,0.248,0.072
ELL3,4.66688370541931,-0.5040229191475261,0.5633267226884101,0.894725740582899,0.37093371517583795,0.565543470698328,0.248,-0.504
NAP1L2,5.5479715654403305,-0.502952146725309,0.56228312508212,0.8944820221162679,0.37106404447634495,0.5657063320148139,0.247,-0.503
RP11-81C12.1,3.1413535213804797,-0.503137587099439,0.562520998332749,0.8944334319797559,0.371090031618741,0.565710107755332,0.247,-0.503
ATOX1,796.450574777567,0.0806214294082718,0.0901458053405812,-0.8943447684967131,0.371137453835644,0.5657465577569379,0.247,0.081
RP11-474P2.5,6.753339602680991,-0.4966728953393921,0.555537865390255,0.894039679888405,0.37130066111299204,0.565959489908832,0.247,-0.497
CTD-2353N24.1,3.92371353270935,-0.5082124814139721,0.5686471745641789,0.893721984644476,0.371470659635555,0.5661827460664289,0.247,-0.508
UCKL1-AS1,12.1420627871245,0.44381903626093,0.49672764166634,-0.8934856831644781,0.371597135714153,0.566339642738406,0.247,0.444
RNU6-1082P,4.13227503658613,0.5086183934177779,0.569324961134824,-0.89337097113037,0.3716585428775539,0.5663973563062711,0.247,0.509
RP11-426C22.4,2.44351267672854,0.486430973878188,0.544738346389258,-0.8929626069147621,0.371877197769486,0.566678376742479,0.247,0.486
RP11-269G24.4,2.3565747696752997,0.493176870647312,0.552307695224917,-0.8929386190182901,0.371890044349617,0.566678376742479,0.247,0.493
SPRY1,143.17083168336399,-0.169338553296063,0.18965551817523602,0.8928743804838809,0.371924448282772,0.5666949135372379,0.247,-0.169
AC034220.3,20.266308388906,-0.40616321167819897,0.455029916596686,0.892607709655716,0.372067289037219,0.566739060812663,0.247,-0.406
RP1-27K12.4,3.1877049898961096,0.505279131104385,0.5661032675344351,-0.89255646466243,0.372094742029692,0.566739060812663,0.247,0.505
AC005517.3,20.9837703958883,0.388864783623678,0.43565145114088105,-0.892605275628766,0.3720685929669029,0.566739060812663,0.247,0.389
ZNF253,100.426558491296,-0.20649816883796301,0.23134584749819898,0.8925950954860798,0.372074046589742,0.566739060812663,0.247,-0.206
PINLYP,32.0393697826377,-0.315465715003026,0.353416529535859,0.892617318769234,0.37206214137810706,0.566739060812663,0.247,-0.315
XPOTP1,16.6425407422925,-0.39152948030680895,0.43855727386702703,0.8927670423852601,0.371981939252591,0.566739060812663,0.247,-0.392
RP1-228P16.8,5.765082128302129,0.503203629058721,0.563888333568118,-0.892381698827848,0.372188377110287,0.5668099196220071,0.247,0.503
RP1-155G6.4,3.0338552501482403,-0.505103371182115,0.56599693408464,0.892413617043695,0.372171275053539,0.5668099196220071,0.247,-0.505
ZSCAN16,107.44833132392999,0.179673678502559,0.201359234801967,-0.8923041383190841,0.3722299367332929,0.566820940536201,0.247,0.18
SNORA2B,7.247207349955,-0.49279338468124395,0.5522854216251479,0.89228026919696,0.372242727219394,0.566820940536201,0.247,-0.493
C1QTNF12,5.10323422610816,-0.501400611996943,0.561960179836753,0.8922351262372309,0.37226691822959296,0.5668219063747679,0.247,-0.501
SCAMP4,527.256859851988,-0.0957852020626369,0.10736482257476801,0.892146978550006,0.37231415723239797,0.56685796325778,0.247,-0.096
RELT,127.360210173245,-0.17295989979461998,0.193888869330519,0.8920568797571249,0.37236244568658206,0.566895613293928,0.246,-0.173
MPO,2.2079019031067797,-0.49235241550390796,0.552425543373136,0.891255702076305,0.37279200761468,0.5675136838684319,0.246,-0.492
RN7SL552P,8.10888455472344,-0.478211955963705,0.5366049118333089,0.891180727977117,0.372832221663336,0.567538996499222,0.246,-0.478
SH3BGRL,1729.01515959855,-0.0613945514591154,0.068899049414907,0.891079804155209,0.372886358673876,0.567585498634287,0.246,-0.061
C10orf31,27.3459207533882,0.33594854568715105,0.37705868491358,-0.8909715095520172,0.37294445489421996,0.5676380209794879,0.246,0.336
RP11-452N17.1,20.480556729272102,-0.364643854584158,0.40931831374233296,0.890856437011763,0.37300619338090396,0.5676960800209561,0.246,-0.365
RP3-442M11.1,17.422925128183998,0.386337491210003,0.433733469001535,-0.8907255695516471,0.373076413818158,0.567731132639294,0.246,0.386
SART1,1187.33056430191,0.0686078215641246,0.0770215318525723,-0.8907615820397801,0.373057089537714,0.567731132639294,0.246,0.069
HOXD8,249.895685432225,0.127144257064515,0.142761528298884,-0.8906058836686541,0.373140641647653,0.567757058260138,0.246,0.127
CTA-390C10.10,38.7436984877969,0.288211600233628,0.323597069052246,-0.8906496003741451,0.373117180868242,0.567757058260138,0.246,0.288
RP11-799B12.2,1.79157951942164,0.477391767160725,0.5360794824948689,-0.89052422774881,0.37318446513469705,0.567787834338987,0.246,0.477
RP11-12A20.7,27.043586734744803,0.346592388238127,0.3893359529510821,-0.8902141854895009,0.37335088910877795,0.5678997949236321,0.246,0.347
RP11-708L7.7,1.87970508250507,0.466941269028318,0.524528602195591,-0.890211262214832,0.37335245847797105,0.5678997949236321,0.246,0.467
RP11-392P7.1,6.19905233046833,0.501039736366502,0.5627763983299521,-0.890299838183239,0.37330490800390204,0.5678997949236321,0.246,0.501
RP1-232L22__B.1,22.829219493297302,0.392740982494575,0.44117554556580496,-0.890214760183245,0.37335058058311604,0.5678997949236321,0.246,0.393
RP5-857K21.7,8.35465238530526,-0.47867071547990003,0.537794921158017,0.8900617998570791,0.373432703256813,0.567914151546292,0.246,-0.479
MIR491,6.1094414978172,0.490155983599611,0.550693543704184,-0.8900703289576021,0.373428123784596,0.567914151546292,0.246,0.49
CTC-297N7.9,2.53171841769019,-0.48590007445036704,0.5459060547479461,0.8900800242538349,0.373422918197029,0.567914151546292,0.246,-0.486
RP11-315O19.1,1.8733161760291002,0.479484053503391,0.5387805375713449,-0.889943158794778,0.37349640800454,0.5679751355245679,0.246,0.479
HNRPA1L-2,179.76906089912399,0.160014794649734,0.179817421231926,-0.8898737038573621,0.37353370520611395,0.56799595643766,0.246,0.16
EPN2,765.07705422872,0.0758263159679494,0.085226614788268,-0.8897023090302,0.37362575384535,0.5680641279556939,0.246,0.076
CEP112,285.206645085859,0.11925881690974999,0.134037465870791,-0.8897424025064209,0.37360422014113703,0.5680641279556939,0.246,0.119
ZNF207,3452.64856900078,0.0454435591827861,0.0510918922454135,-0.88944756566274,0.373762591264351,0.5682362716246171,0.245,0.045
RP11-24F11.2,4.6331011059671,-0.505733261783669,0.5686298369889631,0.8893892456675391,0.373793922674157,0.568248001477481,0.245,-0.506
GPR137,503.903093371174,0.0952836288914514,0.10716026172723599,-0.889169430492669,0.37391202918544897,0.568357410690438,0.245,0.095
SOHLH2,7.99043860223166,-0.4713593103943571,0.530113140846317,0.889167375933823,0.37391313320711606,0.568357410690438,0.245,-0.471
SERAC1,225.633957918099,0.128717221214859,0.14478587931823803,-0.889017781436683,0.37399352355529597,0.5684436967840021,0.245,0.129
CTC-455F18.3,3.1211789068618603,0.501531748306114,0.564251952741311,-0.8888436200699301,0.37408712932430604,0.56855005721333,0.245,0.502
AARSD1,21.0558583696727,0.35642520031073494,0.40104548973770393,-0.8887400791961241,0.374142785866031,0.568598731352771,0.245,0.356
MIR4731,1.8462200965903703,0.46712479465620504,0.525638709603149,-0.8886803542472701,0.374174892271563,0.568611611585092,0.245,0.467
SNAP91,6.8787034364577995,0.483669934718246,0.544350420700315,-0.888526795103781,0.374257449050248,0.56870115181857,0.245,0.484
RP11-191G24.1,6.4742536054454805,0.489990209521478,0.551719038969438,-0.888115462603457,0.37447864596516794,0.568929484733797,0.245,0.49
MSNP1,169.348529909735,-0.14736146914613502,0.165920175001803,0.8881467798869771,0.37446180203545704,0.568929484733797,0.245,-0.147
NTHL1,254.722699453661,0.12373599046128599,0.139319765628488,-0.888143831588422,0.37446338775115295,0.568929484733797,0.245,0.124
AP000254.8,12.566706081447599,0.426086109360241,0.47985441943783796,-0.887948702982484,0.37456834513707304,0.569029832734911,0.245,0.426
RPL34P21,9.26704263331277,0.463072035097704,0.521535103904551,-0.8879019487486959,0.37459349639140005,0.569032115541027,0.245,0.463
PKD1P5,19.281045893344,-0.39590525518805897,0.4459123673716721,0.887854395072358,0.374619078773733,0.569035052929333,0.245,-0.396
RP11-983P16.4,27.793142765608,-0.340353445340598,0.3834940539887489,0.887506447102784,0.374806296703322,0.5692116328752421,0.245,-0.34
AC010761.13,12.335117382498,0.43497709590283296,0.49010872760626,-0.8875114263467709,0.37480361714852295,0.5692116328752421,0.245,0.435
GRIPAP1,893.235995748024,0.0686550666773772,0.0773511625015174,-0.887576404246418,0.37476865070821397,0.5692116328752421,0.245,0.069
RFESD,13.895188621178301,-0.425031860988776,0.47907893526093,0.887185450467119,0.37497906439549605,0.569340388458204,0.245,-0.425
CTD-2514A21.3,2.49295200345149,0.48503859672891,0.546701462907268,-0.887209253382193,0.374966251435839,0.569340388458204,0.245,0.485
RP11-51N22.2,3.2205492312162103,0.497719917712441,0.560971095602949,-0.887246992962225,0.374945937011587,0.569340388458204,0.245,0.498
FABP5L4,4.75261055159549,-0.505041914629609,0.569299214785805,0.887129125620923,0.37500938478406104,0.569340388458204,0.245,-0.505
MGRN1,614.193205454754,-0.091044261620396,0.102624568397934,0.887158533689181,0.374993553853966,0.569340388458204,0.245,-0.091
TSPAN33,12.420691361584,-0.428775318306382,0.48363805437885904,0.886562408446255,0.375314540230251,0.569731781403085,0.244,-0.429
RP11-162A12.2,15.4338736946136,0.414729874437183,0.467779375905884,-0.8865929021219291,0.375298116652255,0.569731781403085,0.244,0.415
ARIH2,1111.11007329627,-0.0669278951783857,0.0754954478707552,0.8865156385715229,0.37533973086328903,0.569734077973282,0.244,-0.067
MAPK10,81.1441697552797,0.206031663937304,0.232441574173202,-0.8863804363318459,0.37541255775763305,0.569757487599566,0.244,0.206
AC137932.4,26.907641742045698,-0.336096436476035,0.379157111504353,0.8864305225412521,0.37538557772610903,0.569757487599566,0.244,-0.336
TMEM220-AS1,5.86713081209584,-0.4916178456489871,0.554651096633157,0.886355131420825,0.37542618925655,0.569757487599566,0.244,-0.492
CTC-222D7.1,19.532800189227,-0.377159072297651,0.42569309263334004,0.8859882361833571,0.37562386635239503,0.569985588205292,0.244,-0.377
AGPAT3,2169.11972830562,-0.0493617312608694,0.0557115354712444,0.8860235289394879,0.37560484840430697,0.569985588205292,0.244,-0.049
RP11-738E22.1,7.82438081929636,0.469107297629578,0.52961062030045,-0.8857588568814041,0.375747484783194,0.570070888834606,0.244,0.469
CTC-287O8.1,8.78782963832437,0.46437652918023103,0.524267184281552,-0.8857631053460009,0.37574519494756803,0.570070888834606,0.244,0.464
GPSM3,1.75508613038627,-0.444753219093408,0.502119324059109,0.885752046939846,0.375751155220549,0.570070888834606,0.244,-0.445
SNX18,791.257552951992,0.0741233286736658,0.0837006409123271,-0.8855765961374991,0.37584572771495295,0.5701784187804809,0.244,0.074
RP5-900K19.2,5.35643097999623,0.49447219177139295,0.558453420954629,-0.8854313953814359,0.37592400576978297,0.570261217175168,0.244,0.494
AC005592.2,4.87307782110149,-0.502149084593302,0.567194837730041,0.8853202659652941,0.37598392268761405,0.5703161537987379,0.244,-0.502
ZNF232,100.93315356325199,-0.19591500598060899,0.22135871845633498,0.8850566507921641,0.37612607792840796,0.570459860517702,0.244,-0.196
NINL,563.709925273602,-0.0852205422478744,0.0962857285725658,0.885079684302828,0.376113655718927,0.570459860517702,0.244,-0.085
SLC25A53,110.445088893121,0.17775957218428398,0.20085741949467498,-0.8850037635228969,0.376154601535598,0.5704671638818579,0.244,0.178
RP11-383G10.3,2.93109456672555,-0.494408671378882,0.558706501220459,0.8849166249164421,0.376201600774272,0.57050248426486,0.244,-0.494
MMP21,3.17059538882259,-0.502179882872399,0.567634555020625,0.884688711127096,0.37632454591023295,0.570596319328054,0.244,-0.502
REXO2,1614.94569249725,-0.0613717003078044,0.0693705119650152,0.884694354551619,0.376321501338761,0.570596319328054,0.244,-0.061
AC004076.5,6.08422559708654,0.492532630122675,0.556741618142234,-0.8846700409539799,0.37633461839149795,0.570596319328054,0.244,0.493
AC069257.6,3.67184111173569,-0.5027179147922249,0.5683590326231309,0.884507654381855,0.376422232292514,0.5706931985018261,0.244,-0.503
GNAZ,3.93502032146047,0.503333237310969,0.5691310727621021,-0.8843889595909721,0.376486280731695,0.5707543401566321,0.244,0.503
RP11-348J12.2,9.30655262552107,-0.448763764927492,0.507632240552716,0.884033221449593,0.37667827949332794,0.571009434963047,0.243,-0.449
MIR4753,1.7808298915030198,0.47043047324482595,0.532231777374683,-0.883882724111848,0.376759523998718,0.571096614996671,0.243,0.47
AC017002.2,67.5117057716036,-0.223853153049451,0.25333909620586,0.8836107667627869,0.3769063649065,0.57124784203204,0.243,-0.224
OR1L4,4.9738297964419695,0.50302392907402,0.569282739436374,-0.883610013491795,0.37690677167736103,0.57124784203204,0.243,0.503
TP73,4.6763973616683,-0.502793546454694,0.5691673976804029,0.8833843057486959,0.377028667409126,0.5713965985512621,0.243,-0.503
SCAANT1,5.957740616993839,0.49382853202672494,0.55907572494007,-0.8832945341700559,0.37707715620754495,0.5714340932526739,0.243,0.494
SRR,130.144059762483,-0.165449369048596,0.18732221325927897,0.883234113936038,0.377109793473515,0.5714475628540661,0.243,-0.165
PHYH,349.914231017875,0.105583900933285,0.11955767438394399,-0.8831210666930122,0.377170863008359,0.571486448768708,0.243,0.106
GNRH2,4.928157161628111,0.498213542590214,0.564165197793478,-0.883098681979658,0.377182956233724,0.571486448768708,0.243,0.498
UBAP2L,2767.15812012383,0.0482968787989505,0.0547211101825224,-0.88260049253124,0.377452162364457,0.571822321401093,0.243,0.048
NT5C3B,745.199204464712,-0.0767818104989666,0.0869920195569105,0.882630508982903,0.377435939052681,0.571822321401093,0.243,-0.077
RNA5SP247,2.2573890119430295,-0.491845834686168,0.5573421701656031,0.88248451492559,0.37751485005651897,0.571881284440944,0.243,-0.492
RP1-40E16.12,4.234281169850741,-0.5023364975178299,0.569319703750212,0.8823451818176129,0.37759017024388103,0.57195937528538,0.243,-0.502
CAV3,2.6076977529363,0.486169241543205,0.551273632545048,-0.881901859333853,0.377829881512646,0.5722864540449,0.242,0.486
RNU4-2,442.93479021999605,-0.11715587794416901,0.132856969396823,0.881819587456062,0.37787437749163105,0.572317824082812,0.242,-0.117
CTA-217C2.2,11.505721875440303,-0.432490569584355,0.490552189515497,0.881640279725409,0.37797136559299105,0.5724286882489019,0.242,-0.432
RP11-521J5.1,4.65545876718015,0.50159058476977,0.5690293450954079,-0.881484565063458,0.37805560457111403,0.572430443137538,0.242,0.502
ITGA2,7061.48637461985,0.0417010306863014,0.0473074630464998,-0.8814894733482601,0.378052949096189,0.572430443137538,0.242,0.042
MIR645,3.2747419236198105,0.494927254576677,0.56148435261694,-0.8814622389207171,0.378067683581654,0.572430443137538,0.242,0.495
FAM118A,326.966175752148,-0.10539991041121799,0.119565950816791,0.881521116097018,0.378035830046332,0.572430443137538,0.242,-0.105
RP11-420A6.2,4.3526657458858296,0.49780362809246204,0.5648684697042751,-0.881273526123838,0.37816979149632,0.5725156311499671,0.242,0.498
KCNJ14,11.3204009818196,-0.43585225252212395,0.49457271987142293,0.881270306691068,0.37817153360059796,0.5725156311499671,0.242,-0.436
RP11-1275H24.1,25.047410753586302,-0.33624256357860105,0.381592638252831,0.8811557925177209,0.37823350289605795,0.572531354904813,0.242,-0.336
AC005154.8,2.8009975197487402,0.494351104680743,0.561105054799662,-0.881031280064384,0.3783008898525321,0.572531354904813,0.242,0.494
AC007566.10,14.639324303317899,0.403133493838969,0.45756934746612804,-0.8810325605755559,0.37830019679386295,0.572531354904813,0.242,0.403
RP11-475I24.3,6.3710682735425905,0.486499539353427,0.552192887690036,-0.881031882515871,0.3783005637840371,0.572531354904813,0.242,0.486
RP11-84G21.1,10.677660687499198,-0.45301255235883797,0.5141714468313611,0.881053499082025,0.378288864232532,0.572531354904813,0.242,-0.453
KIRREL3,7.123814379609719,0.48021103490688205,0.545326512032005,-0.8805935972515109,0.378537825327378,0.572834799982015,0.242,0.48
SNORD3C,444.97238622376295,-0.30469501296738205,0.34602003527522496,0.8805704349605841,0.37855036656054497,0.572834799982015,0.242,-0.305
CTA-941F9.10,81.60502686534929,0.222875198751011,0.253115119535596,-0.880528982859388,0.3785728114584821,0.572834799982015,0.242,0.223
ZNF540,13.0427516815012,0.41287472971500105,0.46892567198705504,-0.880469452579681,0.378605046506129,0.5728475526020551,0.242,0.413
RNA5SP202,14.2775161295681,-0.406914220741719,0.46231640172802,0.880163929336658,0.37877051085648605,0.573036441990425,0.242,-0.407
C19orf76,7.69055824413265,0.473324734684608,0.537776742197197,-0.880150994910532,0.37877751682560495,0.573036441990425,0.242,0.473
CRNKL1,923.226620908844,-0.0674139909719867,0.076602892301605,0.88004498193829,0.37883494206278995,0.573087286301701,0.242,-0.067
AC106862.1,89.0143550612208,0.20339500836350002,0.23114077983155398,-0.879961590991109,0.37888011713846703,0.573119593800577,0.242,0.203
RP11-59H7.1,1.8907517904350701,0.461712743056499,0.524819427697827,-0.87975543337229,0.378991812386433,0.5732525138070369,0.242,0.462
RP11-488L18.10,35.4883084916863,-0.30110955559482105,0.34231634225115903,0.879623665100674,0.37906321444193497,0.573288439088739,0.242,-0.301
RP5-966M1.7,9.62972819325261,0.449501349783034,0.5110117833421269,-0.879630107241753,0.37905972340828004,0.573288439088739,0.242,0.45
SNORA19,3.75014558153729,0.50058272162313,0.5691542306974899,-0.87952033846726,0.379119210447717,0.573337090176166,0.242,0.501
RPS5P2,1.8018346780033,0.47160638013337297,0.536276721472422,-0.879408635971578,0.37917975132555604,0.573392607867995,0.242,0.472
CTC-441N14.4,1.8016366246623798,0.471540829130202,0.536272026772349,-0.8792940999892479,0.37924183408115997,0.5734504500509561,0.242,0.472
BEND3,97.90812731408941,-0.210702362342786,0.23968759519124602,0.8790707845129259,0.37936289734217205,0.573568583468952,0.241,-0.211
RP11-266F12.1,1.94787746639303,-0.450880857506892,0.512911299444943,0.8790620483401729,0.37936763385871297,0.573568583468952,0.241,-0.451
RP5-997K18.1,47.015887090018104,0.263719782828224,0.300039270005817,-0.878950888072453,0.3794279051248471,0.5736236650612,0.241,0.264
PRR22,10.302547847209699,-0.480477358877196,0.5467299320740789,0.8788202925975791,0.379498721713356,0.5736946812757919,0.241,-0.48
FBXO41,17.606365712607502,0.39089505186159795,0.44490036402444705,-0.8786125691731709,0.37961137838261894,0.573828934956815,0.241,0.391
RP11-65L3.4,2.59629783311425,-0.48506174821085796,0.552159451741176,0.8784812913756479,0.379682586154105,0.5739005206382349,0.241,-0.485
CLYBL,27.4882546181843,0.322244543691584,0.366855682109508,-0.878395945344505,0.37972888399797705,0.573934447660761,0.241,0.322
ECHDC3,34.4338376860088,-0.294110263984093,0.334915023560797,0.8781638424491371,0.379854810906644,0.574054486460237,0.241,-0.294
RP11-273B20.1,12.722669854584698,0.418978057309026,0.47710814255901096,-0.878161615649234,0.37985601917628997,0.574054486460237,0.241,0.419
LCT,7.09057576267539,0.487990709401055,0.555868949596159,-0.8778880521309599,0.380004473700846,0.5742427712233721,0.241,0.488
RNU6-90P,3.3323762196489,0.499492430478809,0.569011038484501,-0.877825554683707,0.38003839415078705,0.574257965338875,0.241,0.499
RP11-58A11.2,12.9393592709605,-0.418993192260628,0.477595293218445,0.877297574348134,0.380325029410291,0.574654998911801,0.241,-0.419
RP11-319G6.1,17.393628175101398,-0.395392111418148,0.45080047356119296,0.8770889442388231,0.380438329222657,0.574790096556297,0.24,-0.395
AC016906.1,9.903180522691631,-0.452750021536147,0.516300056916362,0.876912592728011,0.38053411581273494,0.5748987188225041,0.24,-0.453
TSPAN19,7.041252201707961,-0.47592623755517793,0.542837701107665,0.87673762633665,0.38062916470520797,0.5750062130296779,0.24,-0.476
SLC25A1,1290.31773480659,0.0688279175423361,0.0785478399743106,-0.876254745704612,0.38089156084545,0.575366484842942,0.24,0.069
FAM184B,3.9509228841854305,0.49862519696413704,0.569167277918034,-0.8760608986308299,0.380996928104332,0.57539689209882,0.24,0.499
CTD-2012J19.1,3.92466560268221,0.498410668262274,0.5689348410645411,-0.8760417402627191,0.3810073427732729,0.57539689209882,0.24,0.498
RP11-373D17.1,4.134826064192819,0.49751443968604,0.5678866941292738,-0.876080466102249,0.380986291223424,0.57539689209882,0.24,0.498
RP11-706O15.7,3.5297304949711696,0.495351181496266,0.5653754092404211,-0.87614560767998,0.38095088156425605,0.57539689209882,0.24,0.495
RP11-162A23.5,2.8358306594535,-0.49215392314937206,0.561833275610041,0.875978594566136,0.38104167060484107,0.575412619436029,0.24,-0.492
RP3-442L6.4,4.85096569845267,-0.49298929217009707,0.562915259682694,0.8757788738006259,0.38115025710447603,0.5755404760870971,0.24,-0.493
RP11-350N15.3,3.78417747888758,0.49803715032626705,0.5688777185960151,-0.8754731184680908,0.38131653050408104,0.575755418987777,0.24,0.498
RP11-713H12.2,13.9289674347382,0.44199064123728604,0.5049027837383161,-0.8753975130910809,0.38135765247522496,0.5757813787951851,0.24,0.442
C17orf97,35.403110951588104,0.29777831178896197,0.340223794833711,-0.875242461905127,0.381441993753231,0.575872584621047,0.24,0.298
AC016739.2,112.81425036671601,0.199806911205864,0.22830515251490302,-0.8751747781637171,0.38147881443079396,0.575892040456351,0.24,0.2
RP11-119F19.5,5.4130985446568,0.494315930423489,0.564895848340499,-0.8750567593577578,0.381543023137961,0.5759167067778449,0.24,0.494
RP11-356O9.2,8.10295931088371,-0.461768936849322,0.527691640038339,0.875073436478495,0.3815339494667271,0.5759167067778449,0.24,-0.462
LRRC69,26.201696969954902,-0.326683195697016,0.373351503238511,0.8750016883910029,0.38157298703527703,0.57592580692779,0.24,-0.327
IGSF9B,4.01763330871984,-0.497314320363156,0.5683928627673571,0.874948214412586,0.381602083399203,0.5759335966099,0.24,-0.497
CTD-2547L24.3,3.773724266965,0.497432865235079,0.568650069815655,-0.874760932318775,0.38170399842523606,0.576049947952361,0.24,0.497
RP11-477I4.3,7.344772251152261,0.4774438718968929,0.545825698443965,-0.8747185653918199,0.38172705594299705,0.576049947952361,0.24,0.477
SFR1,159.215444977942,0.158455443112885,0.181186094596381,-0.874545276037147,0.381821374779109,0.5761200175540799,0.239,0.158
PSMD7P1,2.62241265963107,0.490233060309072,0.56053454357163,-0.8745813544075101,0.38180173667673,0.5761200175540799,0.239,0.49
RP11-422P24.10,7.764067998959839,-0.4750658413258161,0.5432818959781439,0.874437092129659,0.381880264929914,0.576125441795583,0.239,-0.475
RP1-130E4.3,1.75962705166181,0.458675612488617,0.5246091406399821,-0.8743187583980491,0.381944686539903,0.576125441795583,0.239,0.459
RNU6-786P,1.75962705166181,0.458675612488617,0.5246091406399821,-0.8743187583980491,0.381944686539903,0.576125441795583,0.239,0.459
AC004691.5,2.49255589676965,0.47625131901689,0.5446560379535279,-0.874407489920319,0.38189637992925396,0.576125441795583,0.239,0.476
FAM167A,1.75962705166181,0.458675612488617,0.5246091406399821,-0.8743187583980491,0.381944686539903,0.576125441795583,0.239,0.459
RNU6-32P,1.7594289983208897,0.45861105727640794,0.5246031551910739,-0.8742056785940799,0.38200625410758005,0.576130702456118,0.239,0.459
CMB9-55F22.1,53.825664685465796,-0.292076365897384,0.33409744996635,0.8742250679458999,0.381995696925142,0.576130702456118,0.239,-0.292
DNAJB7,9.51522781746397,-0.447012695597617,0.51135061269048,0.874180424358254,0.382020004891005,0.576130702456118,0.239,-0.447
AC007228.11,19.3551878141826,-0.37864493587484493,0.43329725841734706,0.87386875526948,0.38218973187450295,0.576350547027093,0.239,-0.379
RP4-756H11.3,23.538047805004698,-0.364508244086721,0.417216093151063,0.8736677469311871,0.38229922037877,0.5764795287807211,0.239,-0.365
RP11-382E9.1,4.37884041974038,-0.36920764328789296,0.42266262222526296,0.8735280194498001,0.38237534075465596,0.576485930403416,0.239,-0.369
AC000123.3,9.6625519967163,0.446755383492075,0.511428624037961,-0.873543956074923,0.38236665837179995,0.576485930403416,0.239,0.447
RP11-173B14.4,2.73114690253294,0.48643402680463893,0.556846320030838,-0.873551659240022,0.382362461677863,0.576485930403416,0.239,0.486
SLC41A1,501.692185758518,0.0882490312086476,0.10104189469040402,-0.8733905028111959,0.38245026578547603,0.5765414230376771,0.239,0.088
SNTG1,13.8457637894502,-0.406735632201318,0.46579470179370097,0.8732079403974399,0.38254974761300103,0.5765414230376771,0.239,-0.407
REP15,7.04202647844511,0.479514534491057,0.549116904903566,-0.8732467170634041,0.38252861612317896,0.5765414230376771,0.239,0.48
RP11-848P1.2,12.3578521841033,-0.438617609938305,0.502257852532437,0.8732916921592142,0.382504107671964,0.5765414230376771,0.239,-0.439
ANO8,102.818938569813,0.18825750453123896,0.21558405172429998,-0.8732441153485351,0.382530033915079,0.5765414230376771,0.239,0.188
RP5-1189B24.3,3.41431092959728,0.4968580966464579,0.5690105532452759,-0.8731966284503759,0.382555912235872,0.5765414230376771,0.239,0.497
AC073852.3,1.85637622850157,0.45819479335409297,0.5248397416192501,-0.8730184797752879,0.38265300517949996,0.5766483966284671,0.239,0.458
RP11-303E16.8,2.61821243594829,-0.487004423501528,0.557865343450543,0.8729784511962659,0.38267482326337604,0.5766483966284671,0.239,-0.487
RP11-21L23.2,7.56726556976738,0.46526028383400797,0.533017502450141,-0.8728799367662958,0.38272852304812,0.5766932006753,0.239,0.465
ANKRD16,59.72140164825849,0.257433115192048,0.29500230047179,-0.8726478226791521,0.38285506567941496,0.5768477514325661,0.239,0.257
RP11-419C5.1,52.765299099272006,0.25239314931159695,0.28924855490142604,-0.872582230869264,0.38289082929290996,0.5768655146481739,0.239,0.252
RP11-394I13.2,3.88402856073814,-0.49579210177022703,0.568489610263829,0.87212165854735,0.38314201174648405,0.577099410744532,0.239,-0.496
CRYGS,64.4288128967385,0.249506111968075,0.286060521966859,-0.872214419006692,0.383091414833427,0.577099410744532,0.239,0.25
CTD-2210P15.2,1.7874352383540701,-0.4670526541993161,0.535516241973656,0.872154040516089,0.38312434828504294,0.577099410744532,0.239,-0.467
C20orf96,96.6624593552412,0.18756193591057602,0.21504361189543697,-0.872204174108533,0.383097002791621,0.577099410744532,0.239,0.188
RP11-613E4.3,36.795024588425896,-0.288564184940169,0.33094210852706896,0.871947623179438,0.38323695173403904,0.5771701528837979,0.239,-0.289
ZNF543,217.578658992187,0.13490030904981,0.154709604912864,-0.8719582027618059,0.383231179935956,0.5771701528837979,0.239,0.135
RP11-656D10.3,7.01076599983703,0.472244190775972,0.541671679060974,-0.8718273615387091,0.383302565430144,0.577174701556891,0.239,0.472
RP11-10N23.6,32.1977987615841,-0.300365890908007,0.344500806684786,0.8718873369223721,0.38326984252701,0.577174701556891,0.239,-0.3
